,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,Unnamed: 0.1,Top Depth (m),Bottom Depth (m),Sample Pair,Sample Pair ID,TFe2O3,TOTAL,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),CaO*,CIA*,CIA,SAMPLE_INFO,Depth_to_basement,Core_Site,Core_hole,DataBase
329-U1368F-11R-2-W 74/76,,,,,,5.19664038928268,,,,,,,30.30010155264855,,,2.163769176258136,,35.511948984049525,33.88760664706469,32.77269128896286,,,35.69476557934678,45.954634451796736,,33.74392235789986,,,2.322263350704091,26.805635845977626,8.441681699334382,36.49666203253953,,,,,,17.241451475167338,41.99572401257452,,,1.768241744544221,0.3177442503052868,,34.54637313893297,,2.0430365205698258,,,,,,,,,36.632873226857036,0.8961514989836681,17.163911845730027,,36.360833432228794,,11.228100270608037,31.919580347271157,,37.23596844452066,13.64526211945865,,,29.878645009167183,35.98930929815134,,37.366925064599485,,,,,,,,,,,,,,,,,,49.45,2.37,13.8,,6.185264137931035,,6.286262275862069,,,0.18,6.04,10.80128022759602,,2.87,0.29,0.259875,,0.838993208150216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,78.44999999999999,99.0,78.44,78.46,,,13.17,100.0701484357462,6.764830153794196,,,,,,,,,,,,,10.800730979300916,35.868230300228646,35.869161328267275,No_database_info,69.24999999999999,U1368,U1368,No_database_info
329-U1368F-11R-2-W 76/78,,,,,,6.100196902886095,,,,,,,30.271302036748875,,,3.7002302532133804,,33.88528605940659,32.6285389858461,31.7870261784066,,,33.83115173870598,44.34043812448787,,33.25033100853898,,,3.283199909616129,24.919464072699892,12.73545536190482,33.04808720409412,,,,,,15.815574863770017,39.22780020212633,,,1.768241744544221,0.2279289690308237,,31.963969459872082,,3.3617510789032283,,,,,,,,,35.42864808315378,0.8596998724311791,18.0,,35.032144521186865,,7.238834708385027,31.6502168000368,,34.37437810466357,16.697632138774825,,,28.857687977044005,33.55983439113162,,38.15245478036176,,,,,,,,,,,,,,,,,,48.58,2.35,13.459,,7.760618889924407,,5.795442999068033,,,0.2,6.05,10.81145092460882,,2.8,0.41,0.259875,,0.8589692369158284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,78.47,100.0,78.46,78.48,A6,P10(F8),14.2,99.97929516152465,7.084460977027401,,,,,,,,,,,,,10.810901676313716,35.26401891212076,35.26494163833055,No_database_info,69.27,U1368,U1368,No_database_info
329-U1368F-11R-2-W 110/116,,,,,,3.642222254778629,,,,,,,30.038630189505966,,,0.16538436943088033,,35.621390408071726,33.91450220698445,33.17622580992731,,,35.63891277746759,45.52969906832825,,33.630558598438974,,,1.4414048383680564,26.401844292388386,3.7457060899596333,33.45238784804394,,,,,,17.73456186274997,40.01717773422199,,,1.7121070859872611,0.42762314755892183,,34.08792289538288,,1.0515796798196277,,,,,,,,,37.21031468324598,0.9738343030909559,16.257575757575758,,36.54958920060714,,10.378467079473882,31.246171479185268,,34.95445148564727,12.9136521027449,,,31.117205842366204,33.393203760535535,,37.83462532299741,,,,,,,,,,,,,,,,,,48.984,2.32,13.651,,3.854097890137329,,8.762311898876405,,,0.2,6.58,10.7097439544808,,2.66,0.18,0.251625,,0.3794687437587403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,78.83,101.0,78.8,78.86,F6,,13.59,99.50583769823956,6.931960928204811,,78.8,78.86,0.3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.70921214263951,36.21512041165841,36.21604943473418,No_database_info,69.63,U1368,U1368,No_database_info
329-U1368F-12R-1-W 29/33,,,,,,6.608180601828443,,,,,,,29.164942220533955,,,2.5732052418777625,,34.1954787775041,32.75125623378488,32.01528030792283,,,34.50045734005891,44.17382821556309,,32.47114237846311,,,3.0429657698881196,25.590631795423143,6.662755983745853,33.28817645649794,,,,,,16.21513419672223,39.57280781148681,,,1.7401744152657412,0.30528978496399806,,32.9191469282716,,3.370465422176977,,,,,,,,,35.833265914251,0.910389090940136,17.133608815427,,35.298086686684115,,8.896217831239937,31.380853252802446,,34.41102809026276,15.31087965427555,,,29.601544733842303,33.00827316326394,,36.87338501291989,,,,,,,,,,,,,,,,,,49.57,2.33,13.6,,5.557451102077687,,7.32829400813008,,,0.22,6.19,10.7097439544808,,2.64,0.38,0.25575,,0.2398081534773693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,86.21000000000001,102.0,86.19,86.23,,,13.7,99.83530210795816,6.938511412107662,,86.19,86.23,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.709203424412603,35.95336968396297,35.954303827021086,No_database_info,77.01,U1368,U1368,No_database_info
329-U1368F-12R-1-W 71/74,,,,,,9.289450028335622,,,,,,,30.4856845265085,,,1.9165809413890007,,35.72880215220905,34.84056929624679,33.51758841539591,,,36.64272849256851,46.496812153590334,,34.16238530144513,,,3.363277956192132,26.76629912874206,3.236848037201175,34.957074647056785,,,,,,17.664998784077532,41.67343239228235,,,1.7963090738227003,0.3006102362415275,,34.475495768614245,,3.4251314363338046,,,,,,,,,37.312242778215484,0.9543787273789436,18.387052341597798,,37.24937866351997,,11.238922997668537,31.6502168000368,,35.99835646217352,21.75845188379655,,,31.879673401894316,34.820869882422755,,38.258397932816536,,,,,,,,,,,,,,,,,,49.373,2.35,13.567,,6.516647769808743,,6.195017007172131,,,0.21,5.94,10.93349928876245,,2.71,0.42,0.264,,0.639360639360569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,86.625,103.0,86.61,86.64,,,13.4,99.806859928123,6.876320358380933,,86.61,86.64,0.2,2.0,0.0,1.9,0.1,0.0,0.0,0.0,0.1,10.932941322240442,35.36843988228983,35.36937530857005,No_database_info,77.425,U1368,U1368,No_database_info
329-U1368F-12R-2-W 11/13,,,,,,6.025640394659626,,,,,,,27.821307444348136,,,8.356816349583447,,33.07386347045462,31.526268804265964,30.96609996145574,,,33.185620251794234,42.69789899327272,,31.332009903764327,,,3.363277956192132,24.303463518947446,15.985341369085363,32.48554426922056,,,,,,15.719911455609825,37.817951411973254,,,1.5998377688733423,0.23968857299161722,,31.031658415260303,,5.598728074478492,,,,,,,,,34.22278952344032,0.8212795832897366,17.564738292011018,,33.8297421583943,,8.816290434679582,30.16871729024785,,33.27570151491234,13.097285954377226,,,28.82376566795017,32.49614882196259,,34.695090439276484,,,,,,,,,,,,,,,,,,48.31,2.24,13.55,,7.842335438957475,,4.938898104938272,,,0.18,6.55,10.40462304409673,,2.82,0.42,0.235125,,1.418014779309033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,87.52000000000001,104.0,87.51,87.53,F7,,13.33,99.45776282340576,7.021154981703035,,87.51,87.53,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.404126105163067,36.07425634489314,36.0751241274314,No_database_info,78.32000000000001,U1368,U1368,No_database_info
329-U1368F-12R-2-W 13/16,,,,,,5.88094767044505,,,,,,,28.636169974075134,,,9.086456530591468,,31.81026303735354,30.68683795076172,30.143549588764653,,,31.57073926235506,41.431242410892985,,30.891933609861855,,,3.8437462356481507,23.92530761703337,18.427433654894227,31.315654283241187,,,,,,16.44457281770346,36.96739421294385,,,1.5998377688733423,0.2768729992276509,,30.54031471054318,,6.3389053329755916,,,,,,,,,33.81473837357514,0.9181423369834134,17.289256198347108,,32.50473023877554,,6.602093417929352,30.303399063865022,,32.44255337690632,11.43592465970745,,,27.134268539308685,31.58243305348561,,34.68733850129199,,,,,,,,,,,,,,,,,,48.28,2.25,13.54,,8.516363565489689,,4.980272791059281,,,0.17,6.53,10.42496443812233,,2.8,0.48,0.235125,,1.298960831334922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,87.545,105.0,87.53,87.56,A7,P11(F9),14.05,100.0590502694572,7.616343950514318,,87.53,87.56,2.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.424467499188667,35.99107508024424,35.99193950338862,No_database_info,78.345,U1368,U1368,No_database_info
329-U1368F-12R-2-W 122/127,,,,,,4.468723295358087,,,,,,,29.62358476310611,,,0.10914297499240107,,35.21315275623616,33.64656051749384,33.034698592548416,,,35.35352550940077,45.43050817242336,,33.11335168178272,,,1.2011706986400472,25.876139422724773,5.48312749260063,34.23400876323886,,,,,,17.3980656135599,40.19612709397248,,,1.6840397567087815,0.545693519594368,,33.09446836425956,,0.5959839814630103,,,,,,,,,36.42398671954799,1.1580682607887187,16.172176308539946,,36.196233920464564,,9.930371771872188,31.6502168000368,,35.339877424669666,13.00121841426085,,,30.9847422441511,34.103657570556145,,36.320413436692505,,,,,,,,,,,,,,,,,,49.09,2.35,13.57,,4.115889079488843,,8.60769982846004,,,0.18,6.88,10.51650071123755,,2.8,0.15,0.2475,,0.2998201079354278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,88.64500000000001,106.0,88.62,88.67,F8,,13.68,99.763820819173,7.192771075400971,,88.62,88.67,0.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.515977617623166,36.22561217933781,36.22653195946405,No_database_info,79.44500000000001,U1368,U1368,No_database_info
329-U1368F-12R-3-W 51/55,,,,,,5.482757528762589,,,,,,,29.891974108845538,,,3.4690655997866586,,33.95194390366309,33.30607042591091,31.870623863298807,,,33.99497408270645,43.787215000159996,,32.94277766913043,,,5.445307167168215,24.61632046838334,7.851647536378484,33.10311614858941,,,,,,16.547245269337363,39.82713631188359,,,1.6840397567087815,0.08468527192669988,,32.15083939895685,,7.515593810895536,,,,,,,,,36.299133657683264,0.6435655378872529,15.997245179063361,,34.49674107370529,,7.114085174410434,31.246171479185268,,36.23922922178109,13.624242612399325,,,29.130380909097756,34.215793564710815,,36.60723514211886,,,,,,,,,,,,,,,,,,48.72,2.32,13.1,,8.295918202676866,,5.925673617590822,,,0.19,5.82,10.36394025604552,,2.71,0.68,0.2475,,0.6999999999999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,89.255,107.0,89.235,89.275,A8,P12(F10),14.88,99.73144025604547,7.87115913711254,,89.235,89.275,0.4,10.0,1.5,8.4,0.1,0.0,0.0,0.0,0.0,10.363417162431135,35.27393633629743,35.27483971335267,No_database_info,80.05499999999999,U1368,U1368,No_database_info
329-U1368F-13R-1-W 7/11,,,,,,23.03328565059987,,,,,,,31.54066848244289,,,2.3111081705377767,,36.328010182350134,34.794496502258404,33.943132580544564,,,36.92001059479321,46.58506535735917,,34.457390361524645,,,3.8437462356481507,27.54845519525714,7.080426106276522,35.74363643759237,,,,,,18.468306707846608,42.41367274844167,,,1.8243764031011804,0.24997749993599727,,35.08924259361706,,3.5745617733605535,,,,,,,,,37.60753507982905,0.9145374846313796,17.698347107438018,,37.31442119420909,,10.924167504794205,32.727670988974225,,36.92333126504844,60.446159907131175,,,31.714990237281935,35.61283089482437,,38.651162790697676,,,,,,,,,,,,,,,,,,49.76,2.43,14.58,,-1.199868906684463,,12.18588201601602,,,0.19,4.94,11.31998577524893,,2.84,0.48,0.268125,,0.6794564348521323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,95.59,108.0,95.57,95.61,,,12.34,99.82756721010108,6.334695841138131,,95.57,95.61,0.1,3.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,11.319419090500016,36.13063254682861,36.13155509314,No_database_info,86.39,U1368,U1368,No_database_info
329-U1368F-13R-1-W 71/75,,,,,,6.049819887714419,,,,,,,30.39542212318243,,,2.338381833060556,,34.339423713060576,32.51690976272609,32.41105000878832,,,34.093410037442716,44.85091438682877,,32.91396868845583,,,2.162107257552085,25.27712394142879,12.141462155156821,33.19919196841704,,,,,,17.129386801536555,39.53761029693006,,,1.7121070859872611,0.48023551505145423,,32.67783277810611,,2.1749078948486096,,,,,,,,,37.047172169305355,1.1211966844265244,17.304407713498623,,34.99260134727866,,7.273737741942955,31.78489857365398,,34.804198698971256,14.021208480751975,,,28.93332333071332,33.7417106925909,,37.01808785529715,,,,,,,,,,,,,,,,,,49.54,2.36,14.12,,6.524924404687172,,5.359568035781545,,,0.17,6.05,10.89281650071124,,2.92,0.27,0.251625,,0.61950439648279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,96.23,109.0,96.21,96.25,,,12.48,99.67394589719405,6.71283381486676,,96.21,96.25,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.89228468886995,36.185461192446,36.186357886417206,No_database_info,87.02999999999999,U1368,U1368,No_database_info
329-U1368F-13R-1-W 114/115,,,,,,4.873790286638216,,,,,,,29.16734973009629,,,0.18345723815192871,,33.9059635915052,32.226416490702185,31.88405008842636,,,34.18932414355105,43.52724522645263,,31.910285801300635,,,1.2011706986400472,25.27759641907144,5.989102287018835,33.3051667438629,,,,,,16.311916019580014,38.981422020155414,,,1.6279050981518222,0.30824862911551487,,32.341885220946736,,0.5984883943345026,,,,,,,,,35.28232935954553,0.9738728903174912,16.042699724517906,,34.59992393193868,,8.954452276727258,31.11148970556809,,34.53361114014578,12.192042482077113,,,29.365714915146402,33.20972959132902,,36.19121447028424,,,,,,,,,,,,,,,,,,49.478,2.31,13.791,,4.27683092875318,,7.769852164122138,,,0.18,6.75,10.79110953058322,,2.79,0.15,0.23925,,0.3397282174259774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,96.645,110.0,96.64,96.65,F9,,12.91,99.7290877480092,6.638839137785189,,96.64,96.65,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,10.79060387342265,36.136596403266566,36.13746698051566,No_database_info,87.44500000000001,U1368,U1368,No_database_info
329-U1368F-13R-1-W 115/117,,,,,,6.323216808554933,,,,,,,29.188883434360687,,,1.6551204677074156,,33.02028078709499,31.81819097617751,31.642514618285155,,,33.0320480279073,42.75692767788195,,32.05551257140555,,,2.162107257552085,24.34728607280251,13.741832947825394,31.26802450479027,,,,,,16.786603790817896,37.425567203393335,,,1.655972427430302,0.23350536056592683,,31.21346266056354,,1.9782134477648807,,,,,,,,,35.603438900320626,0.898152301773675,17.43801652892562,,33.33829464248569,,7.1823843809156,30.707444384716553,,33.274679401086786,11.49427954027355,,,28.40587681518447,32.471813783260274,,35.599483204134366,,,,,,,,,,,,,,,,,,48.92,2.28,13.6,,6.680923972194638,,6.155168425024826,,,0.17,6.59,10.58769559032717,,2.79,0.27,0.243375,,0.6794564348521323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,96.66,111.0,96.65,96.67,A9,P13(F11),13.52,99.6505270251793,7.425591499013807,,96.65,96.67,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.587181214939694,36.043136146328266,36.04402953231845,No_database_info,87.46,U1368,U1368,No_database_info
329-U1368F-13R-2-W 54/55,,,,,,5.207415358760145,,,,,,,29.310205444900717,,,0.29133798345243667,,33.98908864537234,32.73736853085607,32.2559021861156,,,34.54060227275959,44.02168658453149,,32.16637590049143,,,1.3613267917920535,25.498586402428547,6.824737162976453,32.411874296720505,,,,,,17.030822401480116,39.24030496395328,,,1.655972427430302,0.29232326207318815,,32.56917700649748,,0.8166122890930906,,,,,,,,,35.42416718664766,0.9383500985171866,16.46418732782369,,34.92058647397764,,8.890127779139695,30.842126158333734,,33.600132724482144,13.042467411891412,,,29.700044681735974,32.68965215697729,,36.139534883720934,,,,,,,,,,,,,,,,,,49.9879,2.29,14.09,,4.263953897471107,,6.957041492276004,,,0.16,6.435,10.83382645803698,,2.87,0.17,0.243375,,0.3399320135971987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,97.545,112.0,97.54,97.55,F10,,11.994,99.41403347163418,6.253490580132484,,97.54,97.55,0.1,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,10.833312082649504,36.41443249344363,36.41531266784396,No_database_info,88.345,U1368,U1368,No_database_info
329-U1368F-13R-2-W 55/57,,,,,,6.040021495924112,,,,,,,29.301838654069886,,,3.3802278912815606,,33.103811312201515,31.313945680008143,31.891854213829774,,,33.523825458687824,43.439203696109935,,32.25549705221415,,,3.0429657698881196,24.551634252661586,13.966973245854765,31.963001722603195,,,,,,16.90578064646057,37.82149959177688,,,1.6279050981518222,0.2253650169808988,,31.526455117166094,,3.316010996529098,,,,,,,,,35.74386216289956,0.8450517906326134,17.542699724517906,,34.08343387635575,,7.309552596325268,31.246171479185268,,32.30771384962297,12.29512294476845,,,28.487124044945134,32.227969984374106,,35.72868217054264,,,,,,,,,,,,,,,,,,49.154,2.32,13.681,,7.262458828340771,,5.586787054493307,,,0.17,6.42,10.65889046941679,,2.81,0.38,0.23925,,0.6794564348521323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,97.56,113.0,97.55,97.57,A10,P14(F12),13.47,99.98259690426892,7.587788256439286,,97.55,97.57,0.1,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.65838481225622,35.91287270622741,35.913739450638,No_database_info,88.36,U1368,U1368,No_database_info
329-U1368F-13R-2-W 108/110,,,,,,6.415601057321199,,,,,,,29.565918622733086,,,0.9957688942725393,,33.576245395236164,32.52538418370053,31.87794642132781,,,34.51440426853722,42.87873017304276,,32.02075623642424,,,1.761717024672069,25.559810853163775,7.326112233138675,32.76935048161062,,,,,,18.137352487589478,39.272457112595475,,,1.8243764031011804,0.3022305771915929,,32.61339748975598,,1.7253767052418463,,,,,,,,,35.33057504172161,0.9379153181970081,16.68595041322314,,34.56045715729366,,9.337481623520288,30.438080837482197,,33.64019358408036,16.62725757676705,,,30.220743881621278,32.83104105197475,,36.196382428940574,,,,,,,,,,,,,,,,,,49.12,2.26,13.8,,5.570445271669575,,7.073599255497382,,,0.2,6.39,10.7300853485064,,2.68,0.22,0.268125,,0.4596322941646621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,98.09,114.0,98.08,98.1,,,13.43,99.55784264267106,6.980865184229514,,98.08,98.1,0.1,3.0,0.0,2.9,0.1,0.0,0.0,0.0,0.0,10.729518663757483,36.3575225412657,36.35850951307676,No_database_info,88.89,U1368,U1368,No_database_info
329-U1368F-13R-2-W 120/124,,,,,,6.898724873033767,,,,,,,30.33519571397332,,,1.0783357283075867,,34.85593019660244,33.548467707519066,32.5693296365181,,,35.207760177780905,44.34439977527555,,33.13349460687993,,,1.9218731178240753,26.380643122791458,7.917734564243439,33.42078391036728,,,,,,18.86148167120042,40.03516167015497,,,1.7963090738227003,0.2804481627287902,,33.5221868397258,,1.7418411446792572,,,,,,,,,36.15191174687233,0.9195537577471995,17.078512396694215,,35.62366788330155,,10.44139831758079,30.707444384716553,,34.77802237775317,12.720628741304,,,30.298069050169474,33.71977862067513,,35.95865633074935,,,,,,,,,,,,,,,,,,48.985,2.28,13.883,,5.666794985535198,,7.031884513018322,,,0.2,6.4,10.7300853485064,,2.63,0.24,0.264,,0.3796203796203822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,98.22,115.0,98.2,98.24,,,13.48,99.47170572812678,7.038041252912402,,98.2,98.24,0.1,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,10.729527381984392,36.55462785404834,36.55560433350403,No_database_info,89.02,U1368,U1368,No_database_info
329-U1368F-13R-3-W 52/56,,,,,,3.984175515190664,,,,,,,29.5428450546141,,,0.29397288348136064,,33.42610292316666,32.33106391341331,31.431557336705637,,,34.510361251120635,42.98988747876394,,31.715395108277242,,,2.0019511644000785,25.456608847581222,3.8056407843938644,32.96755099378508,,,,,,16.49580915969568,38.752723292936125,,,1.6840397567087815,0.2636008642219645,,32.42574505977381,,0.9786229168850225,,,,,,,,,34.91975949168802,0.8797187915925954,16.844352617079892,,34.515474424248396,,8.770639813047037,31.11148970556809,,33.73407932399695,13.636189905519998,,,28.443934351973148,32.80634118007148,,37.05684754521964,,,,,,,,,,,,,,,,,,49.29,2.31,13.92,,4.298527968574637,,7.570324828282827,,,0.18,6.38,10.86230440967283,,2.66,0.25,0.2475,,0.4999000199960789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,99.04,116.0,99.02,99.06,,,12.71,99.3097044296689,6.609807421264879,,99.02,99.06,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.861781316058448,36.32913669142099,36.33003847656365,No_database_info,89.83999999999999,U1368,U1368,No_database_info
329-U1368F-13R-3-W 131/135,,,,,,4.01758417393416,,,,,,,29.057309235237334,,,3.8346588666515813,,32.35825381124984,31.087332786169366,30.523189057415827,,,32.18790256275009,42.21380993486917,,31.316291147523923,,,4.003902328800157,24.181818001010146,13.277302800668732,31.07380088681086,,,,,,16.812740657175535,37.68136842148706,,,1.655972427430302,0.23480476347206847,,31.047995736529664,,4.724084875697703,,,,,,,,,34.40406171187295,0.8389881049825612,17.18870523415978,,32.33599650099414,,6.6724742187290484,30.303399063865022,,32.89168545165602,23.80163749130535,,,27.52564834675461,31.83619096954588,,35.609819121447025,,,,,,,,,,,,,,,,,,48.21,2.25,14.28,,7.334311416824797,,5.477119724857682,,,0.2,5.77,10.97418207681365,,2.73,0.5,0.243375,,1.058518074695443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,99.83,117.0,99.81,99.85,,,13.42,99.6360751515091,7.555378899630367,,99.81,99.85,1.0,12.2,0.0,11.0,0.2,1.0,0.0,0.0,0.0,10.973667701426171,36.36778693168639,36.368653171262814,No_database_info,90.63,U1368,U1368,No_database_info
329-U1368F-13R-4-W 22/27,,,,,,5.099623080543162,,,,,,,29.798460137255553,,,2.4621828175518843,,34.07483420330177,32.97282473584293,32.15772212657607,,,34.80752126211432,44.359151879537976,,32.45711276847852,,,3.283199909616129,25.746382114180225,12.45065246943665,32.552191672155104,,,,,,17.3980656135599,39.23646592559207,,,1.7121070859872611,0.26703929988606845,,32.58664910303039,,3.0942048596154232,,,,,,,,,36.250831996439764,0.9008912066595872,17.27961432506887,,35.229335108676366,,9.065527545549578,31.515535026419624,,33.468603189987135,25.34255835403274,,,29.295358595969034,32.492204418474024,,36.581395348837205,,,,,,,,,,,,,,,,,,49.367,2.34,14.12,,5.925817255304586,,6.051764470225873,,,0.17,5.96,11.01486486486487,,2.74,0.41,0.251625,,0.7199999999999207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,100.195,118.0,100.17,100.22,,,12.65,99.74348986486478,6.516863008116231,,100.17,100.22,0.8,5.1,0.0,5.0,0.0,0.1,0.0,0.0,0.0,11.01433305302358,36.11389482693338,36.11478797746705,No_database_info,90.995,U1368,U1368,No_database_info
329-U1368F-14R-1-W 39/43,,,,,,4.935090407062489,,,,,,,30.553736230982057,,,2.6642850703209513,,34.3817669774779,33.16179396394954,31.891700104783396,,,34.70053755524772,44.35166234695924,,32.71748534988334,,,3.7636681890721473,26.208132222410967,8.55197385643949,33.20668156135874,,,,,,19.228872154206673,39.903974820374145,,,1.7121070859872611,0.2776728063839209,,33.29756804456521,,3.5504701876659803,,,,,,,,,35.596162655439066,0.8705620384687617,16.72176308539945,,35.255957898945184,,10.277635645290182,30.572762611099378,,34.52573758661415,13.413389560835661,,,28.880618665476476,33.81840750327638,,36.718346253229974,,,,,,,,,,,,,,,,,,49.82,2.27,14.12,,5.875676398630299,,6.177891241232731,,,0.17,5.79,10.88264580369843,,2.73,0.47,0.251625,,0.6990213700818527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,105.51,119.0,105.49,105.53,,,12.74,99.9432921737803,6.828484795279705,,105.49,105.53,0.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.88211399185714,36.292028533557264,36.29293051695639,No_database_info,96.31,U1368,U1368,No_database_info
