SAMPLE ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,DataBase,SAMPLE_INFO
ODP0129-0801C-005R-002/087-089,,,,,,5.809128630705394,,,,,,,8.823529411764707,,,1.0106382978723405,,,,15.517241379310345,,,,16.69793621013133,,,,,10.66238059547797,6.118143459915612,,10.62992125984252,,,,,,8.130081300813009,12.84796573875803,,,0.07154285976329315,0.4048582995951417,,,,7.758620689655173,,,,,,,,,14.705882352941178,,21.34986225895317,4.285714285714286,13.636363636363635,,2.758620689655172,16.161812834061347,,,25.0,,,13.375796178343949,11.352941176470587,,17.05426356589147,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.35,1.2,19.62,,3.85,,1.96,,,0.1,3.06,13.57,,2.93,0.7,0.02,,7.27,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,88.0,,,,,85.0,,,326.0,,48.0,,,,,,,1.7,,1.7,,pacific_plate_west_ref,87.0,89.0,88.0,533.33,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-005R-003/038-043,,,,,,6.224066390041493,,,,,,,8.660130718954248,,,0.6382978723404255,,,,16.206896551724135,,,,15.666041275797372,,,,,0.9139183367552545,5.780590717299579,,12.598425196850394,,,,,,16.260162601626018,12.84796573875803,,,0.25040000917152605,0.4048582995951417,,,,1.293103448275862,,,,,,,,,14.967320261437909,,19.6969696969697,5.0,16.310160427807485,,4.482758620689655,15.488403965975456,,,23.75,,,15.286624203821656,12.411764705882351,,17.829457364341085,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.91,1.15,19.39,,3.46,,3.6,,,0.13,4.79,13.14,,2.74,0.06,0.07,,5.06,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,86.0,,,,,89.0,,,493.0,,56.0,,,,,,,1.44,,1.44,,pacific_plate_west_ref,38.0,43.0,40.5,534.15,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-005R-003/125-131,,,,,,6.639004149377593,,,,,,,17.058823529411764,,,1.4361702127659575,,30.0,28.6404833836858,21.551724137931032,,,27.88321167883212,12.476547842401501,,27.56183745583039,,,19.49692451744543,16.666666666666668,,31.889763779527563,,,,,,2.8455284552845526,23.768736616702352,,,0.17885714940823288,2.0242914979757085,,18.736842105263158,,13.793103448275863,,,,,,,,,22.61437908496732,,12.258953168044078,6.428571428571428,,,3.793103448275862,13.872222682569323,,,101.25,,,31.210191082802545,27.88235294117647,,17.31266149870801,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.59,1.03,6.63,,6.62,,9.58,,,0.39,4.05,6.94,,1.28,1.28,0.05,,15.92,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,120.0,,,168.0,,181.0,,,,,,,1.49,,1.49,,pacific_plate_west_ref,125.0,131.0,128.0,535.02,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-006R-002/029-034,,,,,,3.3195020746887964,,,,,,,6.372549019607843,,,0.5851063829787234,,,,13.793103448275863,,,,13.320825515947467,,,,,0.761598613962712,4.177215189873418,,13.779527559055119,,,,,,12.195121951219512,10.70663811563169,,,0.17885714940823288,0.4048582995951417,,,,1.7241379310344829,,,,,,,,,12.875816993464053,,13.774104683195592,4.285714285714286,14.973262032085563,,2.758620689655172,13.198813814483433,,,25.0,,,15.286624203821656,13.470588235294118,,14.21188630490956,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.43,0.98,16.32,,2.54,,5.9,,,0.14,9.67,11.48,,2.16,0.05,0.05,,4.45,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,79.0,,,,,240.0,,,383.0,,53.0,,,,,,,1.51,,1.51,,pacific_plate_west_ref,29.0,34.0,31.5,542.08,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-006R-002/119-124,,,,,,2.4896265560165975,,,,,,,8.54575163398693,,,0.26595744680851063,,15.984251968503935,15.287009063444106,15.0,,,16.399026763990268,14.071294559099437,,14.487632508833922,,,0.3046394455850848,6.371308016877637,,17.322834645669293,,,,,,12.195121951219512,15.07494646680942,,,0.035771429881646576,0.4048582995951417,,13.263157894736842,,0.8620689655172414,,,,,,,,,12.549019607843137,,15.013774104683195,1.4285714285714286,,,1.0344827586206895,13.468177361717789,,,2.5,,,16.560509554140125,14.352941176470587,,15.503875968992247,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.4,1.0,17.22,,3.44,,4.85,,,0.16,7.69,12.84,,2.37,0.02,0.01,,3.91,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,283.0,,,505.0,,69.0,,,,,,,1.1,,1.1,,pacific_plate_west_ref,119.0,124.0,121.5,542.98,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-006R-003/037-042,,,,,,2.904564315352697,,,,,,,8.480392156862745,,,0.37234042553191493,,11.377952755905513,10.996978851963746,12.068965517241377,,,11.97080291970803,11.069418386491556,,10.247349823321555,,,13.708775051328816,7.7215189873417724,,11.811023622047244,,,,,,16.260162601626018,12.184154175588866,,,0.035771429881646576,0.4048582995951417,,11.052631578947368,,3.8793103448275863,,,,,,,,,10.065359477124183,,17.90633608815427,2.857142857142857,,,1.0344827586206895,13.198813814483433,,,83.75,,,11.464968152866241,10.117647058823529,,12.403100775193797,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,40.58,0.98,17.53,,2.87,,2.48,,,0.18,2.71,16.37,,2.63,0.9,0.01,,12.28,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,220.0,,,323.0,,52.0,,,,,,,1.86,,1.86,,pacific_plate_west_ref,37.0,42.0,39.5,543.56,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-007R-001/053-058,,,,,,13.278008298755186,,,,,,,24.722222222222225,,,0.26595744680851063,,29.448818897637796,26.525679758308154,25.68965517241379,,,29.34306569343066,27.204502814258912,,26.148409893992934,,,1.2185577823403393,22.658227848101266,,29.133858267716537,,,,,,28.45528455284553,28.608137044967876,,,0.5723428781063452,2.0242914979757085,,24.842105263157894,,0.4310344827586207,,,,,,,,,27.712418300653596,,15.702479338842975,12.857142857142856,,,6.551724137931034,25.993582308115332,,,12.5,,,28.025477707006367,25.647058823529413,,30.74935400516796,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.26,1.93,13.23,,3.5,,9.12,,,0.2,6.96,11.16,,2.68,0.08,0.16,,2.58,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,71.0,,,576.0,,98.0,,,,,,,0.59,,0.59,,pacific_plate_west_ref,53.0,58.0,55.5,550.63,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-007R-001/099-105,,,,,,11.203319502074688,,,,,,,18.30065359477124,,,1.5957446808510638,,,,25.51724137931034,,,,31.519699812382736,,,,,0.9139183367552545,15.316455696202532,,24.409448818897637,,,,,,32.520325203252035,27.837259100642395,,,0.5365714482246987,2.0242914979757085,,,,0.4310344827586207,,,,,,,,,26.666666666666668,,16.2534435261708,13.571428571428571,27.540106951871657,,4.827586206896552,26.397627628966866,,,50.0,,,27.388535031847134,24.0,,31.007751937984494,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.01,1.96,13.58,,3.35,,8.43,,,0.19,6.62,11.44,,2.73,0.06,0.15,,3.86,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,73.0,,,,,71.0,,,607.0,,101.0,,,,,,,0.85,,0.85,,pacific_plate_west_ref,99.0,105.0,102.0,551.09,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-007R-003/000-005,,,,,,8.29875518672199,,,,,,,20.686274509803923,,,1.3829787234042554,,27.480314960629922,24.41087613293051,24.999999999999996,,,27.493917274939175,27.204502814258912,,24.558303886925795,,,6.702067802871866,18.39662447257384,,25.98425196850394,,,,,,28.45528455284553,26.27408993576017,,,0.35771429881646577,2.8340080971659916,,21.473684210526315,,6.03448275862069,,,,,,,,,25.163398692810457,,17.355371900826448,12.857142857142856,,,6.206896551724137,26.532309402584044,,,32.5,,,26.11464968152866,23.294117647058822,,30.74935400516796,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.04,1.97,13.82,,6.4,,6.46,,,0.15,6.18,11.16,,2.79,0.44,0.1,,2.95,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,58.0,,,502.0,,107.0,,,,,,,1.11,,1.11,,pacific_plate_west_ref,0.0,5.0,2.5,552.98,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-007R-004/077-083,,,,,,7.468879668049792,,,,,,,18.627450980392158,,,1.0638297872340425,,,,26.034482758620687,,,,29.83114446529081,,,,,1.0662380595477972,15.654008438818567,,25.19685039370079,,,,,,32.520325203252035,25.69593147751606,,,0.32194286893481916,2.42914979757085,,,,0.8620689655172414,,,,,,,,,27.77777777777778,,16.115702479338843,14.285714285714286,28.074866310160427,,5.517241379310344,27.07103649705275,,,50.0,,,28.025477707006367,24.999999999999996,,31.007751937984494,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.88,2.01,13.71,,4.17,,7.65,,,0.17,6.64,11.31,,2.76,0.07,0.09,,1.7,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,76.0,,,,,67.0,,,622.0,,106.0,,,,,,,0.91,,0.91,,pacific_plate_west_ref,77.0,83.0,80.0,555.2,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-007R-004/137-142,,,,,,11.203319502074688,,,,,,,21.274509803921568,,,0.26595744680851063,,28.661417322834644,26.102719033232628,26.034482758620687,,,29.05109489051095,25.32833020637899,,25.441696113074205,,,1.523197227925424,18.607594936708864,,27.95275590551181,,,,,,28.45528455284553,27.066381156316915,,,0.32194286893481916,2.0242914979757085,,22.947368421052634,,0.8620689655172414,,,,,,,,,26.143790849673202,,18.044077134986228,11.428571428571429,,,5.517241379310344,25.724218760880976,,,8.75,,,27.388535031847134,24.88235294117647,,29.974160206718345,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.61,1.91,13.41,,3.06,,8.3,,,0.19,6.25,12.31,,2.82,0.1,0.09,,4.41,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,56.0,,,644.0,,94.0,,,,,,,0.51,,0.51,,pacific_plate_west_ref,137.0,142.0,139.5,555.8,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-008R-001/065-067,,,,,,12.033195020746888,,,,,,,20.915032679738562,,,1.6489361702127658,,,,27.06896551724138,,,,30.95684803001876,,,,,12.794856714573562,17.046413502109704,,20.078740157480315,,,,,,24.390243902439025,25.69593147751606,,,0.5008000183430521,0.8097165991902834,,,,8.620689655172415,,,,,,,,,28.758169934640527,,20.66115702479339,13.571428571428571,26.7379679144385,,4.827586206896552,29.495308422161955,,,87.49999999999999,,,26.11464968152866,20.294117647058822,,28.940568475452196,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.66,2.19,15.92,,7.86,,2.25,,,0.08,2.99,10.65,,3.47,0.84,0.14,,7.3,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,73.0,,,,,61.0,,,269.0,,70.0,,,,,,,2.14,,2.14,,pacific_plate_west_ref,65.0,67.0,66.0,560.15,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-008R-001/101-106,,,,,,5.394190871369294,,,,,,,20.833333333333332,,,0.5319148936170213,,29.251968503937007,26.46525679758308,26.034482758620687,,,29.34306569343066,26.266416510318948,,26.148409893992934,,,1.523197227925424,17.974683544303797,,29.133858267716537,,,,,,28.45528455284553,26.27408993576017,,,0.32194286893481916,2.0242914979757085,,22.315789473684212,,1.293103448275862,,,,,,,,,26.274509803921568,,16.804407713498623,12.857142857142856,,,5.862068965517241,25.5895369872638,,,8.75,,,28.025477707006367,25.41176470588235,,29.974160206718345,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.38,1.9,13.32,,2.76,,9.57,,,0.23,6.61,11.77,,2.69,0.1,0.09,,3.61,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,55.0,,,561.0,,107.0,,,,,,,0.55,,0.55,,pacific_plate_west_ref,101.0,106.0,103.5,560.51,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-008R-002/078-080,,,,,,5.394190871369294,,,,,,,17.483660130718953,,,1.5957446808510638,,,,24.999999999999996,,,,28.236397748592868,,,,,1.2185577823403393,14.092827004219409,,24.015748031496063,,,,,,28.45528455284553,23.554603854389722,,,0.5723428781063452,2.42914979757085,,,,0.8620689655172414,,,,,,,,,26.86274509803922,,17.079889807162534,13.571428571428571,27.80748663101604,,4.482758620689655,25.45485521364662,,,25.0,,,26.751592356687897,23.76470588235294,,29.198966408268735,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.49,1.89,13.36,,3.48,,8.25,,,0.21,7.4,12.82,,2.71,0.08,0.16,,3.34,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,74.0,,,,,58.0,,,541.0,,101.0,,,,,,,0.57,,0.57,,pacific_plate_west_ref,78.0,80.0,79.0,561.35,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-008R-002/133-139,,,,,,8.29875518672199,,,,,,,18.4640522875817,,,0.4787234042553191,,,,25.51724137931034,,,,29.73733583489681,,,,,1.3708775051328819,15.696202531645572,,24.803149606299215,,,,,,24.390243902439025,25.69593147751606,,,0.5365714482246987,2.42914979757085,,,,1.293103448275862,,,,,,,,,26.405228758169937,,15.840220385674932,14.285714285714286,28.074866310160427,,3.793103448275862,25.724218760880976,,,50.0,,,28.025477707006367,23.941176470588236,,29.974160206718345,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.52,1.91,13.4,,3.59,,8.9,,,0.2,6.66,11.47,,3.49,0.09,0.15,,1.77,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,74.0,,,,,64.0,,,654.0,,104.0,,,,,,,0.91,,0.91,,pacific_plate_west_ref,133.0,139.0,136.0,561.9,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-009R-005/020-024,,,,,,6.639004149377593,,,,,,,14.379084967320264,,,0.9042553191489362,,,,22.068965517241377,,,,23.92120075046904,,,,,0.761598613962712,11.603375527426161,,20.866141732283467,,,,,,20.32520325203252,14.989293361884368,,,0.21462857928987944,2.42914979757085,,,,0.4310344827586207,,,,,,,,,22.091503267973856,,14.87603305785124,9.285714285714286,25.133689839572188,,3.793103448275862,23.030583288537418,,,37.5,,,23.56687898089172,20.76470588235294,,24.54780361757106,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.1,1.71,14.05,,3.49,,7.81,,,0.18,7.19,11.73,,2.62,0.05,0.06,,1.31,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,78.0,,,,,69.0,,,670.0,,93.0,,,,,,,0.97,,0.97,,pacific_plate_west_ref,20.0,24.0,22.0,568.81,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-010R-001/055-060,,,,,,5.809128630705394,,,,,,,17.614379084967318,,,0.26595744680851063,,25.11811023622047,23.141993957703928,22.93103448275862,,,25.304136253041364,22.5140712945591,,22.43816254416961,,,0.9139183367552545,14.683544303797468,,24.409448818897637,,,,,,28.45528455284553,22.805139186295502,,,0.21462857928987944,2.42914979757085,,21.68421052631579,,0.4310344827586207,,,,,,,,,22.483660130718956,,15.56473829201102,9.285714285714286,,,4.137931034482758,21.818447325982817,,,6.25,,,24.203821656050955,21.705882352941174,,25.064599483204134,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.44,1.62,14.02,,3.82,,8.15,,,0.18,7.28,11.95,,2.56,0.06,0.06,,1.08,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,70.0,,,602.0,,85.0,,,,,,,0.55,,0.55,,pacific_plate_west_ref,55.0,60.0,57.5,569.55,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-010R-006/067-070,,,,,,3.734439834024896,,,,,,,16.47058823529412,,,0.5319148936170213,,24.566929133858267,22.41691842900302,22.413793103448274,,,24.37956204379562,24.390243902439025,,21.908127208480565,,,1.0662380595477972,13.755274261603375,,24.409448818897637,,,,,,24.390243902439025,22.22698072805139,,,0.21462857928987944,1.214574898785425,,18.736842105263158,,0.4310344827586207,,,,,,,,,21.764705882352942,,16.2534435261708,8.571428571428571,,,3.793103448275862,23.973355703857663,,,12.5,,,24.203821656050955,21.64705882352941,,26.098191214470283,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.64,1.78,14.55,,3.95,,6.14,,,0.16,7.12,12.26,,2.77,0.07,0.06,,2.19,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,78.0,,,,,67.0,,,275.0,,95.0,,,,,,,1.03,,1.03,,pacific_plate_west_ref,67.0,70.0,68.5,574.06,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-011R-002/121-126,,,,,,10.788381742738588,,,,,,,24.035947712418302,,,0.5319148936170213,,30.196850393700785,27.25075528700906,27.931034482758623,,,31.24087591240876,32.833020637898684,,26.855123674911663,,,0.9139183367552545,20.843881856540087,,28.740157480314963,,,,,,36.58536585365854,28.80085653104925,,,0.3934857286981123,2.42914979757085,,26.105263157894736,,0.4310344827586207,,,,,,,,,28.104575163398692,,18.870523415977964,17.142857142857142,,,8.620689655172413,29.495308422161955,,,10.0,,,28.025477707006367,26.235294117647058,,36.434108527131784,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.45,2.19,14.18,,5.04,,7.26,,,0.19,6.8,11.86,,2.81,0.06,0.11,,1.34,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,66.0,,,249.0,,106.0,,,,,,,0.71,,0.71,,pacific_plate_west_ref,121.0,126.0,123.5,579.11,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-011R-003/121-126,,,,,,13.278008298755186,,,,,,,20.065359477124183,,,0.5319148936170213,,29.251968503937007,26.1631419939577,25.51724137931034,,,28.953771289537716,30.0187617260788,,26.148409893992934,,,1.3708775051328819,16.329113924050635,,28.740157480314963,,,,,,28.45528455284553,25.69593147751606,,,0.35771429881646577,1.6194331983805668,,20.94736842105263,,1.293103448275862,,,,,,,,,25.88235294117647,,15.56473829201102,10.714285714285714,,,4.482758620689655,26.262945855349688,,,10.0,,,28.662420382165603,25.29411764705882,,31.52454780361757,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.01,1.95,14.52,,4.13,,8.24,,,0.19,5.26,12.54,,2.57,0.09,0.1,,4.6,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,67.0,,,443.0,,111.0,,,,,,,0.86,,0.86,,pacific_plate_west_ref,121.0,126.0,123.5,582.01,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-011R-003/131-136,,,,,,6.639004149377593,,,,,,,17.647058823529413,,,2.127659574468085,,,,25.172413793103445,,,,29.924953095684803,,,,,1.523197227925424,14.092827004219409,,24.015748031496063,,,,,,28.45528455284553,21.41327623126338,,,0.6081143079879919,2.42914979757085,,,,1.7241379310344829,,,,,,,,,27.77777777777778,,15.426997245179065,11.428571428571429,28.074866310160427,,2.413793103448276,28.41785423322453,,,75.0,,,28.025477707006367,24.0,,32.55813953488372,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.19,2.11,15.15,,5.19,,6.64,,,0.16,6.0,12.01,,2.59,0.1,0.17,,2.29,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,69.0,,,,,88.0,,,490.0,,111.0,,,,,,,1.32,,1.32,,pacific_plate_west_ref,131.0,136.0,133.5,580.16,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-012R-003/032-037,,,,,,9.12863070539419,,,,,,,23.366013071895427,,,1.0638297872340425,,,,28.62068965517241,,,,35.17823639774859,,,,,0.6092788911701696,18.270042194092827,,27.559055118110237,,,,,,28.45528455284553,40.685224839400426,,,0.6796571677512849,2.0242914979757085,,,,0.4310344827586207,,,,,,,,,30.784313725490197,,16.666666666666668,15.714285714285714,33.15508021390374,,5.517241379310344,30.976807931950912,,,75.0,,,31.210191082802545,27.76470588235294,,36.950904392764855,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.42,2.3,13.25,,3.63,,8.78,,,0.22,6.8,11.3,,2.79,0.04,0.19,,1.22,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,74.0,,,,,56.0,,,574.0,,101.0,,,,,,,0.51,,0.51,,pacific_plate_west_ref,32.0,37.0,34.5,590.58,Northwest_Pacific,Seafloor altered basalt
