Sample ID,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
329-U1368F-4R-1-W 131/133,1.046077704013649,2.0672077882984348,3.9990270796727208,6.105320813863489,6.0156103489854,9.39879147313017,9.911857724928966,9.187508123852963,6.344750348152569,11.563528791449183,10.816601666634831,10.60970666490317,10.662113577568272,50.42584783272672,6.465513608608504,2.816156391162732,0.22344267351103284,9.997860426268414,12.546428571428573,11.295138745086783,6.849052161695131
329-U1368F-4R-2-W 14/16,1.2651196196742707,1.8987666194971087,3.161841107203533,5.511819216227169,5.925340035349581,8.551067772830988,9.854354262640271,8.992470852755888,6.106485435970897,11.564508962823478,10.57435435810438,10.323741971198334,10.368189453392537,50.471906286129,6.473875528082177,2.810937783897091,0.22763024074952243,9.932691148020238,12.314285714285713,11.295138745086783,6.585588268087578
329-U1368F-5R-1-W 30/34,1.055700052465077,1.972012407550483,3.7845576133034475,5.803075530838253,6.162392891530696,9.072497178894082,9.987381958600018,8.367386661989308,7.022995651039552,11.64556479979955,10.752623036562987,10.416454731291642,10.420655068728442,50.355287565534006,6.463534652731087,2.7938614921399383,0.23768094704077408,9.922057113873295,12.300892857142859,11.617856994946406,7.104020100106667
329-U1368F-5R-2-W 64/69,1.2086793112286154,1.8487672669180877,3.136371173659129,5.511819216227169,5.8944760562103165,8.386003743930594,9.7856981426314,9.034936864896173,6.401537466856084,11.59643678755453,10.452461279835864,10.062573705521736,9.98270877934337,50.429670242250396,6.530624670711916,2.7929621600620957,0.2287221069531197,9.93339132245096,12.024107142857142,11.156830923718374,6.645476920649462
329-U1368F-5R-3-W 9/14,0.9295720239484607,1.794811996784096,3.018323188648226,5.185792105729717,5.312800799526208,8.076696292960053,9.754863967877885,7.709599230071107,6.245660215893189,11.526415633786753,10.22385334088055,9.851857241027139,9.351062275575973,50.32619515995986,6.639065596144826,2.754861590776485,0.22949988014638,9.963542626297714,11.649107142857144,10.972420495227162,6.537842374543322
329-U1368F-5R-3-W 93/97,0.9083535331745645,1.6273447210581597,2.9286559116371595,4.819435951848128,5.359589302826509,7.934552825739353,9.786875113021061,6.749748621925687,6.705311745719628,11.526415633786753,10.428409510608896,10.056165034433976,9.855546840486209,50.405535411309984,6.605191341870036,2.7713184577022574,0.2278308178693134,9.943698538996905,11.866964285714285,11.202933530841177,6.5221394672697155
329-U1368F-6R-1-W 83/87,1.4027649372741624,2.1626519627801404,2.8414601627475915,6.527560227080557,5.181865930926155,8.533994525924212,9.790105787070242,7.57734955580017,5.3517758193642315,11.913623530660038,10.935795185913989,10.625298657854035,10.58940650471381,50.215555810036356,6.527054878719347,2.7794861463994036,0.21774186897462075,10.292075537200162,13.454464285714286,10.880215280981554,6.322066550701746
329-U1368F-6R-1-W 119/123,1.7831149176229162,2.323330508960411,2.8252752365695404,6.011580734088974,5.260757227257623,8.001844961497243,9.759282448720052,7.691776997506419,5.5326439346394904,11.28728606603165,10.65428175913895,10.28964412421632,10.679278291170812,50.09080580233627,6.717135776132656,2.805304847531399,0.21378118777654648,10.421186206421641,12.644642857142859,10.465291816876325,6.061234471858164
329-U1368F-7R-1-W 48/50,1.9783518926483852,2.2960519604805025,2.7253669276683103,7.110881664213015,5.378213146257458,7.60363076845788,9.30101970098645,7.961983747019081,5.4234262608733035,11.000452579228991,10.604427486365214,10.235783847609355,10.595310193018108,50.09025293985128,6.758382135921403,2.773637811572455,0.20871335776261102,10.672312334569904,12.625000000000002,10.188676174139507,5.764108950250578
329-U1368F-7R-1-W 90/92,1.7529893453484577,2.3037092882938306,2.7938515770892844,7.077391727671808,5.233523701198201,7.76758769023286,9.632566495355661,7.582868352707531,5.483639021938652,11.191794523556224,10.614416249260998,10.245854880549361,10.783817353301272,50.119622611000366,6.7540296832030275,2.783061426675586,0.2105367060581124,10.45734212842524,12.762500000000001,10.32698399550792,6.036711042443244
329-U1368F-7R-2-W 8/13,1.8040849575583926,2.0899691538765315,2.897064481392476,5.845295963740788,5.495922925447073,8.505551481314452,9.888877744123416,8.070678066393944,5.516537103032024,11.901331880333663,11.183394406670212,10.865061780742792,10.752988955093869,50.276709649510586,6.466121245489142,2.839929705592607,0.2263689302360683,10.308967653717698,13.333035714285716,11.202933530841177,6.207078247590384
